fold_energy,seed_match_count,seed_match_full,mirna_au_count,mirna_au_frac,count_matches,frac_matches,len_target_reg,longest_pairing,3p_mirna_match_count,seed_3p_diff,positive
-5.70,2,0,13,0.5652173913043478,10,0.43478260869565216,18,4,4,-2,0
-12.60,6,1,13,0.5652173913043478,10,0.43478260869565216,11,10,0,6,0
-11.30,4,0,13,0.5652173913043478,13,0.5652173913043478,15,5,5,-1,0
-2.00,1,0,13,0.5909090909090909,5,0.22727272727272727,8,3,0,1,0
-4.90,3,0,11,0.5789473684210527,8,0.42105263157894735,10,6,1,2,0
-9.00,5,0,13,0.5909090909090909,5,0.22727272727272727,5,5,0,5,0
-6.30,0,0,13,0.5909090909090909,6,0.2727272727272727,6,6,6,-6,0
-13.80,5,0,11,0.5,15,0.6818181818181818,20,3,5,0,0
-12.00,3,0,13,0.5652173913043478,13,0.5652173913043478,17,5,4,-1,0
-7.60,0,0,11,0.6111111111111112,7,0.3888888888888889,8,6,4,-4,0
-10.30,5,0,8,0.36363636363636365,10,0.45454545454545453,14,6,0,5,0
-4.20,0,0,11,0.5,4,0.18181818181818182,4,4,1,-1,0
-3.50,3,0,12,0.6,8,0.4,9,3,1,2,0
-9.90,5,0,6,0.3,10,0.5,16,7,3,2,0
-7.60,0,0,12,0.5217391304347826,12,0.5217391304347826,17,12,4,-4,0
-12.50,3,0,7,0.35,10,0.5,17,4,2,1,0
-4.70,4,0,8,0.36363636363636365,8,0.36363636363636365,9,4,0,4,0
-7.00,0,0,7,0.3333333333333333,5,0.23809523809523808,5,5,5,-5,0
-16.40,2,0,8,0.38095238095238093,13,0.6190476190476191,14,8,5,-3,0
-7.00,3,0,10,0.45454545454545453,10,0.45454545454545453,12,4,3,0,0
-9.60,0,0,10,0.45454545454545453,7,0.3181818181818182,8,4,3,-3,0
-6.40,0,0,7,0.35,7,0.35,8,6,5,-5,0
-12.40,5,0,13,0.5909090909090909,13,0.5909090909090909,16,9,4,1,0
-3.20,3,0,8,0.38095238095238093,6,0.2857142857142857,10,3,0,3,0
-3.10,4,0,8,0.36363636363636365,4,0.18181818181818182,4,4,0,4,0
-13.70,3,0,8,0.36363636363636365,12,0.5454545454545454,20,7,4,-1,0
-7.10,5,0,8,0.36363636363636365,5,0.22727272727272727,5,5,0,5,0
-10.00,4,0,8,0.36363636363636365,12,0.5454545454545454,17,5,3,1,0
-3.60,3,0,9,0.4090909090909091,8,0.36363636363636365,13,5,1,2,0
-7.50,0,0,8,0.36363636363636365,7,0.3181818181818182,8,4,0,0,0
-14.60,4,0,9,0.4090909090909091,15,0.6818181818181818,21,4,6,-2,0
-13.00,3,0,8,0.36363636363636365,16,0.7272727272727273,21,7,6,-3,0
-17.80,5,0,11,0.5,13,0.5909090909090909,18,6,3,2,0
-7.50,3,0,15,0.6818181818181818,4,0.18181818181818182,4,4,0,3,0
-10.60,0,0,10,0.43478260869565216,11,0.4782608695652174,13,8,6,-6,0
-12.70,2,0,9,0.391304347826087,15,0.6521739130434783,19,7,7,-5,0
-16.80,5,0,8,0.36363636363636365,13,0.5909090909090909,15,5,4,1,0
-13.30,4,0,8,0.38095238095238093,14,0.6666666666666666,17,6,4,0,0
-10.00,0,0,10,0.45454545454545453,7,0.3181818181818182,8,7,7,-7,0
-21.30,4,0,7,0.3333333333333333,16,0.7619047619047619,19,10,6,-2,0
-4.50,2,0,13,0.5909090909090909,10,0.45454545454545453,13,4,2,0,0
-14.90,3,0,9,0.391304347826087,10,0.43478260869565216,14,7,2,1,0
-7.10,3,0,13,0.5909090909090909,11,0.5,15,7,1,2,0
-21.10,5,0,10,0.43478260869565216,13,0.5652173913043478,14,8,0,5,0
-17.10,4,0,7,0.35,13,0.65,16,7,3,1,0
-6.80,4,0,8,0.38095238095238093,7,0.3333333333333333,9,5,0,4,0
-13.30,4,0,8,0.38095238095238093,8,0.38095238095238093,8,4,0,4,0
-16.10,4,0,8,0.38095238095238093,8,0.38095238095238093,10,4,0,4,0
-13.30,4,0,8,0.38095238095238093,8,0.38095238095238093,8,5,0,4,0
-12.30,3,0,8,0.38095238095238093,12,0.5714285714285714,19,5,3,0,0
-10.20,4,0,8,0.38095238095238093,12,0.5714285714285714,22,5,4,0,0
-8.00,5,0,8,0.38095238095238093,9,0.42857142857142855,13,6,0,5,0
-16.10,5,0,8,0.38095238095238093,12,0.5714285714285714,17,6,1,4,0
-15.70,5,0,7,0.35,14,0.7,16,5,3,2,0
-11.10,3,0,7,0.3333333333333333,10,0.47619047619047616,16,6,1,2,0
-9.70,5,0,13,0.5909090909090909,9,0.4090909090909091,11,5,0,5,0
-6.70,5,0,9,0.4090909090909091,5,0.22727272727272727,5,5,0,5,0
-12.70,5,0,10,0.47619047619047616,12,0.5714285714285714,17,3,3,2,0
-6.30,3,0,12,0.5454545454545454,8,0.36363636363636365,13,4,1,2,0
-13.30,0,0,10,0.47619047619047616,10,0.47619047619047616,12,4,5,-5,0
-11.40,5,0,13,0.5909090909090909,15,0.6818181818181818,19,5,5,0,0
-18.10,0,0,10,0.45454545454545453,11,0.5,13,6,4,-4,0
-8.00,5,0,9,0.4090909090909091,12,0.5454545454545454,17,4,0,5,0
-20.80,5,0,7,0.3181818181818182,16,0.7272727272727273,16,8,5,0,0
-6.40,4,0,12,0.5454545454545454,9,0.4090909090909091,16,3,3,1,0
-18.30,5,0,7,0.35,14,0.7,19,5,5,0,0
-10.00,3,0,9,0.391304347826087,14,0.6086956521739131,21,4,4,-1,0
-9.10,0,0,13,0.5652173913043478,9,0.391304347826087,12,6,4,-4,0
-8.90,4,0,8,0.36363636363636365,13,0.5909090909090909,25,4,4,0,0
-18.60,5,0,7,0.3333333333333333,17,0.8095238095238095,23,9,6,-1,0
-19.50,5,0,13,0.5652173913043478,13,0.5652173913043478,14,8,0,5,0
-9.10,0,0,12,0.5217391304347826,9,0.391304347826087,10,6,6,-6,0
-8.90,1,0,8,0.38095238095238093,8,0.38095238095238093,12,5,3,-2,0
-8.60,0,0,13,0.5909090909090909,9,0.4090909090909091,13,5,4,-4,0
-16.30,4,0,8,0.36363636363636365,12,0.5454545454545454,20,5,0,4,0
-8.90,0,0,14,0.6363636363636364,12,0.5454545454545454,13,5,6,-6,0
-6.20,0,0,7,0.3684210526315789,8,0.42105263157894735,8,5,4,-4,0
-6.20,3,0,7,0.3888888888888889,8,0.4444444444444444,14,3,4,-1,0
-14.00,2,0,9,0.45,10,0.5,10,5,5,-3,0
-10.90,6,1,8,0.38095238095238093,9,0.42857142857142855,10,9,0,6,0
-8.30,6,1,8,0.36363636363636365,7,0.3181818181818182,7,7,0,6,0
-7.80,3,0,10,0.43478260869565216,9,0.391304347826087,12,4,2,1,0
-9.70,3,0,8,0.34782608695652173,10,0.43478260869565216,17,6,0,3,0
-23.20,6,1,7,0.3888888888888889,12,0.6666666666666666,15,9,3,3,0
-8.00,3,0,11,0.5238095238095238,12,0.5714285714285714,12,6,6,-3,0
-10.40,3,0,12,0.5714285714285714,9,0.42857142857142855,12,6,0,3,0
-8.60,2,0,11,0.5,13,0.5909090909090909,15,10,4,-2,0
-7.30,3,0,9,0.42857142857142855,15,0.7142857142857143,18,10,6,-3,0
-4.50,3,0,9,0.45,6,0.3,8,3,1,2,0
-8.60,0,0,9,0.4090909090909091,8,0.36363636363636365,10,3,5,-5,0
-7.90,0,0,8,0.38095238095238093,7,0.3333333333333333,10,5,5,-5,0
-9.30,3,0,9,0.4090909090909091,8,0.36363636363636365,9,3,0,3,0
-15.00,4,0,7,0.3333333333333333,12,0.5714285714285714,21,5,3,1,0
-15.20,2,0,7,0.3181818181818182,10,0.45454545454545453,11,8,1,1,0
-19.40,4,0,9,0.391304347826087,18,0.782608695652174,32,9,7,-3,0
-15.80,5,0,11,0.5,14,0.6363636363636364,18,5,4,1,0
-14.80,0,0,10,0.45454545454545453,9,0.4090909090909091,11,9,4,-4,0
-9.60,6,1,11,0.5,10,0.45454545454545453,11,8,0,6,0
-3.00,0,0,12,0.5714285714285714,3,0.14285714285714285,3,3,0,0,0
-14.50,6,1,13,0.5909090909090909,18,0.8181818181818182,32,12,5,1,0
-7.30,0,0,7,0.3333333333333333,7,0.3333333333333333,9,5,1,-1,0
-18.10,4,0,9,0.42857142857142855,15,0.7142857142857143,22,8,5,-1,0
-15.20,5,0,8,0.34782608695652173,15,0.6521739130434783,19,8,4,1,0
-6.70,3,0,8,0.36363636363636365,7,0.3181818181818182,9,4,0,3,0
-11.90,3,0,8,0.36363636363636365,14,0.6363636363636364,20,11,5,-2,0
-13.90,4,0,7,0.3333333333333333,14,0.6666666666666666,21,7,6,-2,0
-4.70,0,0,10,0.45454545454545453,5,0.22727272727272727,5,5,3,-3,0
-9.70,0,0,12,0.5217391304347826,11,0.4782608695652174,15,8,7,-7,0
-17.40,2,0,7,0.35,13,0.65,19,6,6,-4,0
-15.10,2,0,4,0.19047619047619047,9,0.42857142857142855,12,5,1,1,0
-10.90,3,0,10,0.45454545454545453,9,0.4090909090909091,16,4,2,1,0
-12.50,3,0,11,0.5,12,0.5454545454545454,14,5,4,-1,0
-6.40,5,0,10,0.5555555555555556,9,0.5,14,5,3,2,0
-15.20,2,0,11,0.4782608695652174,16,0.6956521739130435,22,7,7,-5,0
-4.80,0,0,10,0.45454545454545453,7,0.3181818181818182,9,3,2,-2,0
-12.10,6,1,11,0.5238095238095238,13,0.6190476190476191,17,8,1,5,0
-18.00,5,0,8,0.34782608695652173,12,0.5217391304347826,15,4,0,5,0
-8.00,3,0,12,0.5714285714285714,11,0.5238095238095238,14,6,4,-1,0
-11.40,4,0,11,0.5238095238095238,15,0.7142857142857143,21,4,4,0,0
-13.90,4,0,11,0.5,17,0.7727272727272727,21,7,5,-1,0
-15.10,5,0,11,0.5,17,0.7727272727272727,19,6,5,0,0
-7.60,4,0,10,0.45454545454545453,9,0.4090909090909091,16,5,3,1,0
-19.90,0,0,8,0.36363636363636365,9,0.4090909090909091,10,8,4,-4,0
-12.00,5,0,9,0.4090909090909091,8,0.36363636363636365,9,5,0,5,0
-4.00,3,0,8,0.36363636363636365,6,0.2727272727272727,10,3,0,3,0
-2.60,3,0,9,0.4090909090909091,7,0.3181818181818182,11,5,0,3,0
-10.20,4,0,8,0.36363636363636365,8,0.36363636363636365,9,8,0,4,0
-4.60,4,0,8,0.36363636363636365,7,0.3181818181818182,10,4,0,4,0
-17.10,0,0,8,0.36363636363636365,11,0.5,12,7,4,-4,0
-11.80,2,0,11,0.55,11,0.55,11,6,6,-4,0
-11.60,3,0,8,0.36363636363636365,10,0.45454545454545453,15,5,3,0,0
-16.90,5,0,8,0.36363636363636365,13,0.5909090909090909,18,6,2,3,0
-12.30,0,0,9,0.391304347826087,8,0.34782608695652173,8,4,4,-4,0
-10.10,3,0,9,0.391304347826087,9,0.391304347826087,11,6,0,3,0
-7.90,5,0,9,0.391304347826087,9,0.391304347826087,11,6,0,5,0
-6.70,4,0,7,0.3333333333333333,8,0.38095238095238093,10,5,0,4,0
-14.30,5,0,6,0.3,8,0.4,9,6,0,5,0
-7.30,3,0,9,0.4090909090909091,11,0.5,16,5,4,-1,0
-15.70,4,0,10,0.43478260869565216,11,0.4782608695652174,13,6,0,4,0
-7.10,0,0,11,0.5238095238095238,8,0.38095238095238093,8,8,6,-6,0
-9.10,3,0,11,0.5,13,0.5909090909090909,28,8,7,-4,0
-6.00,0,0,8,0.34782608695652173,4,0.17391304347826086,4,4,1,-1,0
-15.30,2,0,10,0.45454545454545453,11,0.5,11,5,4,-2,0
-3.80,0,0,12,0.5217391304347826,6,0.2608695652173913,9,3,3,-3,0
-0.70,3,0,7,0.3333333333333333,6,0.2857142857142857,10,3,0,3,0
-10.70,0,0,8,0.36363636363636365,8,0.36363636363636365,9,6,6,-6,0
-6.50,2,0,7,0.3181818181818182,8,0.36363636363636365,20,8,0,2,0
-10.90,2,0,9,0.47368421052631576,11,0.5789473684210527,15,6,5,-3,0
-2.60,2,0,13,0.5416666666666666,11,0.4583333333333333,15,6,2,0,0
-15.00,2,0,7,0.3181818181818182,12,0.5454545454545454,16,6,4,-2,0
-6.70,4,0,7,0.35,8,0.4,15,4,4,0,0
-11.30,4,0,6,0.3,14,0.7,22,6,6,-2,0
-9.50,4,0,7,0.3333333333333333,7,0.3333333333333333,8,7,0,4,0
-17.00,4,0,7,0.35,14,0.7,18,6,5,-1,0
-5.20,1,0,12,0.5714285714285714,9,0.42857142857142855,13,5,4,-3,0
-12.70,4,0,6,0.3,14,0.7,20,14,4,0,0
-6.30,3,0,9,0.4090909090909091,9,0.4090909090909091,17,3,4,-1,0
-19.20,5,0,6,0.3,15,0.75,22,8,6,-1,0
-5.30,3,0,10,0.43478260869565216,7,0.30434782608695654,9,5,0,3,0
-7.80,3,0,11,0.5,12,0.5454545454545454,17,6,5,-2,0
-10.30,2,0,11,0.5,9,0.4090909090909091,15,5,4,-2,0
-6.80,0,0,10,0.45454545454545453,4,0.18181818181818182,4,4,4,-4,0
-5.60,3,0,7,0.3333333333333333,8,0.38095238095238093,11,4,0,3,0
-10.10,1,0,10,0.45454545454545453,9,0.4090909090909091,15,5,4,-3,0
-1.50,0,0,13,0.5909090909090909,4,0.18181818181818182,4,4,1,-1,0
-14.70,4,0,7,0.3333333333333333,12,0.5714285714285714,17,4,4,0,0
-18.20,3,0,10,0.45454545454545453,14,0.6363636363636364,17,6,4,-1,0
-16.30,0,0,10,0.47619047619047616,10,0.47619047619047616,10,10,5,-5,0
-13.50,2,0,9,0.4090909090909091,12,0.5454545454545454,20,5,4,-2,0
-8.50,2,0,7,0.3333333333333333,10,0.47619047619047616,11,4,4,-2,0
-10.90,2,0,6,0.2727272727272727,9,0.4090909090909091,14,3,3,-1,0
-7.90,5,0,8,0.36363636363636365,9,0.4090909090909091,11,3,0,5,0
-15.90,5,0,8,0.36363636363636365,14,0.6363636363636364,15,7,1,4,0
-11.20,0,0,10,0.45454545454545453,6,0.2727272727272727,6,6,6,-6,0
-19.20,2,0,8,0.38095238095238093,12,0.5714285714285714,15,6,5,-3,0
-5.70,2,0,12,0.5217391304347826,8,0.34782608695652173,15,4,3,-1,0
-7.50,3,0,13,0.5909090909090909,9,0.4090909090909091,16,4,4,-1,0
-11.70,0,0,13,0.5909090909090909,12,0.5454545454545454,13,9,4,-4,0
-10.70,5,0,13,0.5909090909090909,11,0.5,15,11,0,5,0
-4.60,0,0,12,0.5454545454545454,7,0.3181818181818182,8,4,3,-3,0
-10.90,4,0,10,0.45454545454545453,12,0.5454545454545454,18,4,3,1,0
-10.00,3,0,10,0.45454545454545453,12,0.5454545454545454,18,9,5,-2,0
-0.30,0,0,13,0.5652173913043478,6,0.2608695652173913,8,5,5,-5,0
-12.60,3,0,10,0.45454545454545453,12,0.5454545454545454,18,8,5,-2,0
-15.20,2,0,6,0.3,11,0.55,15,5,4,-2,0
-9.50,0,0,8,0.36363636363636365,5,0.22727272727272727,5,5,3,-3,0
-6.60,4,0,9,0.4090909090909091,10,0.45454545454545453,15,6,0,4,0
-8.40,1,0,6,0.3,5,0.25,5,5,0,1,0
-5.40,3,0,8,0.36363636363636365,6,0.2727272727272727,7,6,0,3,0
-12.50,6,1,7,0.3333333333333333,10,0.47619047619047616,11,10,0,6,0
-4.00,0,0,9,0.4090909090909091,8,0.36363636363636365,11,5,4,-4,0
-8.90,4,0,8,0.36363636363636365,8,0.36363636363636365,9,8,0,4,0
-13.50,2,0,8,0.38095238095238093,12,0.5714285714285714,21,4,6,-4,0
-5.50,3,0,7,0.3181818181818182,8,0.36363636363636365,12,4,0,3,0
-8.40,0,0,9,0.4090909090909091,6,0.2727272727272727,6,6,0,0,0
-14.40,5,0,7,0.3333333333333333,13,0.6190476190476191,14,6,3,2,0
-19.40,5,0,10,0.43478260869565216,18,0.782608695652174,43,8,4,1,0
-11.10,4,0,7,0.3333333333333333,11,0.5238095238095238,15,4,1,3,0
-18.00,6,1,7,0.3181818181818182,14,0.6363636363636364,17,11,2,4,0
-9.30,4,0,9,0.4090909090909091,10,0.45454545454545453,12,5,0,4,0
-16.70,3,0,9,0.391304347826087,17,0.7391304347826086,34,12,5,-2,0
-7.00,4,0,11,0.5238095238095238,10,0.47619047619047616,14,4,0,4,0
-1.10,0,0,13,0.5652173913043478,3,0.13043478260869565,3,3,3,-3,0
-1.40,0,0,13,0.5652173913043478,3,0.13043478260869565,3,3,0,0,0
-12.70,0,0,13,0.5909090909090909,10,0.45454545454545453,11,9,4,-4,0
-8.90,1,0,11,0.4782608695652174,12,0.5217391304347826,16,6,3,-2,0
-11.90,0,0,9,0.391304347826087,10,0.43478260869565216,12,6,6,-6,0
-12.60,3,0,10,0.45454545454545453,10,0.45454545454545453,12,6,3,0,0
-12.60,1,0,13,0.5909090909090909,10,0.45454545454545453,10,6,4,-3,0
-16.90,5,0,9,0.4090909090909091,17,0.7727272727272727,22,7,5,0,0
-19.80,4,0,8,0.36363636363636365,12,0.5454545454545454,16,12,0,4,0
-12.40,3,0,10,0.45454545454545453,12,0.5454545454545454,17,6,2,1,0
-11.60,2,0,10,0.47619047619047616,10,0.47619047619047616,12,5,2,0,0
-7.60,3,0,12,0.5454545454545454,11,0.5,14,3,5,-2,0
-13.00,3,0,7,0.3333333333333333,12,0.5714285714285714,20,6,3,0,0
-6.20,0,0,8,0.36363636363636365,4,0.18181818181818182,4,4,3,-3,0
-12.10,3,0,10,0.45454545454545453,12,0.5454545454545454,15,7,2,1,0
-14.20,4,0,10,0.45454545454545453,14,0.6363636363636364,19,6,6,-2,0
-2.90,0,0,7,0.3333333333333333,3,0.14285714285714285,3,3,3,-3,0
-18.70,5,0,7,0.3333333333333333,16,0.7619047619047619,20,8,5,0,0
-11.10,2,0,10,0.4166666666666667,12,0.5,18,6,4,-2,0
-12.70,0,0,8,0.42105263157894735,10,0.5263157894736842,13,8,7,-7,0
-4.20,4,0,10,0.45454545454545453,4,0.18181818181818182,4,4,0,4,0
-11.20,4,0,8,0.36363636363636365,12,0.5454545454545454,19,6,2,2,0
-17.80,3,0,6,0.3,14,0.7,29,14,5,-2,0
-9.40,4,0,11,0.5,13,0.5909090909090909,17,4,4,0,0
-8.90,0,0,10,0.45454545454545453,7,0.3181818181818182,9,5,4,-4,0
-4.30,0,0,14,0.6363636363636364,9,0.4090909090909091,16,4,4,-4,0
-9.60,4,0,11,0.5,13,0.5909090909090909,17,7,3,1,0
-12.80,6,1,7,0.3181818181818182,11,0.5,34,6,2,4,0
-6.00,1,0,11,0.5238095238095238,8,0.38095238095238093,11,5,3,-2,0
-5.60,3,0,11,0.5238095238095238,7,0.3333333333333333,8,7,0,3,0
-9.10,6,1,12,0.5454545454545454,13,0.5909090909090909,18,6,3,3,0
-7.50,0,0,8,0.38095238095238093,7,0.3333333333333333,10,4,4,-4,0
-6.10,0,0,11,0.5,5,0.22727272727272727,6,4,5,-5,0
-14.30,3,0,9,0.42857142857142855,14,0.6666666666666666,20,9,5,-2,0
-11.50,3,0,14,0.6363636363636364,9,0.4090909090909091,10,7,0,3,0
-19.60,4,0,10,0.45454545454545453,14,0.6363636363636364,17,9,4,0,0
-16.50,6,1,8,0.36363636363636365,15,0.6818181818181818,19,7,4,2,0
-5.00,5,0,7,0.3333333333333333,7,0.3333333333333333,7,5,0,5,0
-9.60,0,0,7,0.3181818181818182,9,0.4090909090909091,11,5,2,-2,0
-8.70,0,0,6,0.3333333333333333,5,0.2777777777777778,5,5,3,-3,0
-13.70,2,0,6,0.3333333333333333,11,0.6111111111111112,14,3,6,-4,0
-9.70,0,0,6,0.3,8,0.4,9,4,3,-3,0
-16.50,4,0,12,0.5217391304347826,14,0.6086956521739131,30,10,3,1,0
-14.70,5,0,7,0.3333333333333333,10,0.47619047619047616,13,6,0,5,0
-9.40,5,0,9,0.42857142857142855,14,0.6666666666666666,16,9,3,2,0
-8.40,5,0,7,0.3333333333333333,11,0.5238095238095238,15,9,1,4,0
-5.90,0,0,10,0.45454545454545453,5,0.22727272727272727,5,5,3,-3,0
-9.00,0,0,11,0.5,8,0.36363636363636365,12,4,4,-4,0
-3.30,4,0,8,0.36363636363636365,4,0.18181818181818182,4,4,0,4,0
-3.20,0,0,8,0.36363636363636365,4,0.18181818181818182,4,4,4,-4,0
-11.00,4,0,9,0.4090909090909091,14,0.6363636363636364,20,9,4,0,0
-14.00,5,0,10,0.45454545454545453,17,0.7727272727272727,28,7,6,-1,0
-6.30,3,0,8,0.36363636363636365,6,0.2727272727272727,7,3,0,3,0
-10.20,3,0,9,0.4090909090909091,9,0.4090909090909091,11,4,0,3,0
-15.20,3,0,9,0.4090909090909091,14,0.6363636363636364,18,6,5,-2,0
-4.60,6,1,9,0.391304347826087,6,0.2608695652173913,7,6,0,6,0
-9.80,0,0,12,0.5454545454545454,7,0.3181818181818182,9,5,2,-2,0
-20.40,4,0,8,0.38095238095238093,16,0.7619047619047619,20,8,7,-3,0
-8.60,2,0,10,0.45454545454545453,9,0.4090909090909091,14,3,2,0,0
-11.30,3,0,13,0.5652173913043478,11,0.4782608695652174,14,7,0,3,0
-10.00,5,0,6,0.3,11,0.55,15,5,1,4,0
-2.50,1,0,15,0.6818181818181818,5,0.22727272727272727,5,5,0,1,0
-4.80,0,0,7,0.3684210526315789,7,0.3684210526315789,9,5,5,-5,0
-6.10,2,0,10,0.45454545454545453,6,0.2727272727272727,9,4,0,2,0
-18.20,5,0,8,0.34782608695652173,15,0.6521739130434783,22,4,3,2,0
-8.90,2,0,8,0.34782608695652173,7,0.30434782608695654,12,4,0,2,0
-7.70,5,0,8,0.36363636363636365,7,0.3181818181818182,8,5,0,5,0
-5.90,0,0,15,0.6818181818181818,6,0.2727272727272727,6,3,3,-3,0
-12.90,4,0,10,0.43478260869565216,14,0.6086956521739131,17,6,6,-2,0
-16.90,2,0,10,0.47619047619047616,11,0.5238095238095238,18,5,5,-3,0
-5.20,0,0,12,0.5217391304347826,6,0.2608695652173913,7,4,5,-5,0
-12.00,3,0,12,0.5217391304347826,16,0.6956521739130435,19,8,5,-2,0
-10.00,6,1,10,0.47619047619047616,12,0.5714285714285714,18,7,2,4,0
-14.60,3,0,10,0.47619047619047616,14,0.6666666666666666,19,5,5,-2,0
-12.10,5,0,10,0.47619047619047616,16,0.7619047619047619,22,7,6,-1,0
-10.50,5,0,10,0.47619047619047616,15,0.7142857142857143,16,4,5,0,0
-7.50,6,1,10,0.47619047619047616,9,0.42857142857142855,9,6,0,6,0
-12.00,5,0,10,0.47619047619047616,11,0.5238095238095238,13,11,0,5,0
-3.50,0,0,10,0.43478260869565216,3,0.13043478260869565,3,3,0,0,0
-14.20,4,0,8,0.36363636363636365,13,0.5909090909090909,14,6,4,0,0
-7.80,5,0,12,0.5714285714285714,12,0.5714285714285714,15,6,2,3,0
-5.30,0,0,9,0.391304347826087,8,0.34782608695652173,12,5,3,-3,0
-17.70,5,0,9,0.4090909090909091,13,0.5909090909090909,16,9,1,4,0
-16.60,1,0,9,0.4090909090909091,14,0.6363636363636364,17,14,5,-4,0
-12.80,4,0,9,0.391304347826087,15,0.6521739130434783,19,6,6,-2,0
-10.80,6,1,9,0.391304347826087,7,0.30434782608695654,7,7,0,6,0
-8.20,3,0,9,0.4090909090909091,8,0.36363636363636365,10,3,0,3,0
-8.40,5,0,8,0.36363636363636365,8,0.36363636363636365,8,5,0,5,0
-10.90,0,0,6,0.3,8,0.4,12,5,5,-5,0
-8.10,3,0,13,0.5909090909090909,8,0.36363636363636365,12,3,1,2,0
-18.10,4,0,9,0.4090909090909091,15,0.6818181818181818,18,7,4,0,0
-13.40,4,0,8,0.34782608695652173,13,0.5652173913043478,19,4,4,0,0
-7.60,5,0,9,0.4090909090909091,12,0.5454545454545454,20,5,2,3,0
-8.50,5,0,7,0.3333333333333333,5,0.23809523809523808,5,5,0,5,0
-10.70,4,0,11,0.5,16,0.7272727272727273,18,5,4,0,0
-4.20,0,0,12,0.5714285714285714,4,0.19047619047619047,4,4,0,0,0
-13.80,5,0,8,0.34782608695652173,16,0.6956521739130435,29,6,4,1,0
-15.90,4,0,14,0.6363636363636364,12,0.5454545454545454,12,7,0,4,0
-4.80,0,0,10,0.43478260869565216,6,0.2608695652173913,6,6,0,0,0
-6.70,4,0,6,0.3333333333333333,5,0.2777777777777778,5,5,0,4,0
-6.90,5,0,8,0.34782608695652173,7,0.30434782608695654,9,4,0,5,0
-1.10,0,0,9,0.42857142857142855,2,0.09523809523809523,2,2,2,-2,0
-2.30,4,0,10,0.45454545454545453,8,0.36363636363636365,11,4,0,4,0
-11.00,3,0,11,0.4782608695652174,14,0.6086956521739131,19,4,4,-1,0
-4.50,0,0,10,0.45454545454545453,3,0.13636363636363635,3,3,3,-3,0
-16.80,6,1,8,0.34782608695652173,12,0.5217391304347826,12,8,0,6,0
-2.10,0,0,8,0.38095238095238093,3,0.14285714285714285,3,3,0,0,0
-9.70,2,0,11,0.5238095238095238,13,0.6190476190476191,17,5,6,-4,0
-3.70,0,0,10,0.45454545454545453,5,0.22727272727272727,8,3,2,-2,0
-10.70,4,0,7,0.3333333333333333,10,0.47619047619047616,14,5,2,2,0
-10.50,3,0,6,0.3157894736842105,11,0.5789473684210527,13,5,5,-2,0
-11.80,4,0,10,0.47619047619047616,16,0.7619047619047619,19,8,7,-3,0
-4.70,6,1,9,0.4090909090909091,8,0.36363636363636365,9,8,0,6,0
-10.20,4,0,9,0.4090909090909091,15,0.6818181818181818,22,10,4,0,0
-5.20,1,0,9,0.4090909090909091,7,0.3181818181818182,12,4,1,0,0
-17.50,6,1,10,0.43478260869565216,20,0.8695652173913043,35,11,6,0,0
-10.30,3,0,6,0.3,13,0.65,17,5,6,-3,0
-10.50,4,0,10,0.5,13,0.65,18,4,5,-1,0
-16.30,3,0,11,0.4782608695652174,14,0.6086956521739131,17,9,3,0,0
-11.10,0,0,11,0.5,8,0.36363636363636365,8,5,5,-5,0
-5.60,5,0,10,0.45454545454545453,10,0.45454545454545453,11,5,3,2,0
-17.10,5,0,9,0.4090909090909091,14,0.6363636363636364,18,6,4,1,0
-7.30,0,0,7,0.3333333333333333,6,0.2857142857142857,7,4,4,-4,0
-12.20,5,0,10,0.45454545454545453,10,0.45454545454545453,16,6,3,2,0
-3.70,0,0,13,0.5909090909090909,6,0.2727272727272727,6,3,3,-3,0
-11.70,0,0,10,0.45454545454545453,8,0.36363636363636365,10,5,3,-3,0
-16.80,3,0,8,0.36363636363636365,13,0.5909090909090909,17,6,4,-1,0
-10.30,0,0,10,0.45454545454545453,9,0.4090909090909091,14,9,5,-5,0
-3.60,0,0,10,0.45454545454545453,4,0.18181818181818182,4,4,4,-4,0
-6.60,6,1,7,0.3333333333333333,7,0.3333333333333333,7,7,0,6,0
-11.80,4,0,8,0.36363636363636365,11,0.5,19,4,1,3,0
-11.10,0,0,10,0.45454545454545453,9,0.4090909090909091,26,9,4,-4,0
-7.40,2,0,7,0.3333333333333333,7,0.3333333333333333,7,5,0,2,0
-7.50,5,0,10,0.5,5,0.25,5,5,0,5,0
-11.50,3,0,11,0.5,13,0.5909090909090909,17,7,5,-2,0
-18.10,5,0,9,0.4090909090909091,14,0.6363636363636364,20,5,3,2,0
-6.80,0,0,11,0.5,8,0.36363636363636365,9,4,4,-4,0
-14.70,3,0,10,0.43478260869565216,14,0.6086956521739131,19,6,6,-3,0
-13.20,5,0,6,0.2857142857142857,15,0.7142857142857143,22,6,4,1,0
-15.30,3,0,7,0.3333333333333333,10,0.47619047619047616,13,6,1,2,0
-8.60,1,0,9,0.4090909090909091,10,0.45454545454545453,10,4,3,-2,0
-15.30,0,0,8,0.38095238095238093,8,0.38095238095238093,8,8,2,-2,0
-12.10,6,1,11,0.5238095238095238,13,0.6190476190476191,16,8,2,4,0
-10.30,4,0,12,0.5714285714285714,12,0.5714285714285714,15,5,5,-1,0
